,BTC-USD,^GSPC,^VIX,DX-Y.NYB,US10Y,BREAKEVEN,BTC_ret,SPX_ret
2022-03-28,47128.00390625,4575.52001953125,19.6299991607666,99.08999633789062,2.46,2.95,0.0626686132415537,0.007144955276586762
2022-03-29,47465.73046875,4631.60009765625,18.899999618530273,98.4000015258789,2.41,2.86,0.0071661546110000085,0.012256547427530462
2022-03-30,47062.6640625,4602.4501953125,19.329999923706055,97.79000091552734,2.35,2.86,-0.008491735032190584,-0.0062937001746978805
2022-03-31,45538.67578125,4530.41015625,20.559999465942383,98.30999755859375,2.32,2.84,-0.03238210822970233,-0.015652540713177343
2022-04-01,46281.64453125,4545.85986328125,19.6299991607666,98.62999725341797,2.39,2.8,0.016315115388267687,0.0034102225843584133
2022-04-04,46622.67578125,4582.64013671875,18.56999969482422,98.98999786376953,2.42,2.8,0.007368607002928185,0.008090938687879357
2022-04-05,45555.9921875,4525.1201171875,21.030000686645508,99.47000122070312,2.54,2.84,-0.02287907280900814,-0.012551720801807331
2022-04-06,43206.73828125,4481.14990234375,22.100000381469727,99.5999984741211,2.61,2.83,-0.05156849392240015,-0.009716916613271898
2022-04-07,43503.84765625,4500.2099609375,21.549999237060547,99.75,2.66,2.82,0.006876459247305178,0.004253385628492534
2022-04-08,42287.6640625,4488.27978515625,21.15999984741211,99.80000305175781,2.72,2.87,-0.02795577079433975,-0.002651026482054286
2022-04-11,39521.90234375,4412.52978515625,24.3700008392334,99.93000030517578,2.79,2.91,-0.06540351140375789,-0.01687729010355421
2022-04-12,40127.18359375,4397.4501953125,24.260000228881836,100.29000091552734,2.72,2.86,0.015315083892861292,-0.003417447717741773
2022-04-13,41166.73046875,4446.58984375,21.81999969482422,99.87999725341797,2.7,2.8,0.025906300465151855,0.011174577597236057
2022-04-14,39935.515625,4392.58984375,22.700000762939453,100.31999969482422,2.83,2.89,-0.029908006531745968,-0.01214413784439794
2022-04-15,40553.46484375,4392.58984375,22.700000762939453,100.31999969482422,2.83,2.89,0.015473675726454417,0.0
2022-04-18,40826.21484375,4391.68994140625,22.170000076293945,100.77999877929688,2.85,2.92,0.0067256891871234625,-0.0002048682840329885
2022-04-19,41502.75,4462.2099609375,21.3700008392334,100.95999908447266,2.93,2.93,0.016571096753378534,0.016057604355527166
2022-04-20,41374.37890625,4459.4501953125,20.31999969482422,100.38999938964844,2.85,2.92,-0.003093074404708074,-0.0006184750715809706
2022-04-21,40527.36328125,4393.66015625,22.68000030517578,100.58000183105469,2.9,3.02,-0.020471984048854197,-0.014752948498371943
2022-04-22,39740.3203125,4271.77978515625,28.209999084472656,101.22000122070312,2.9,2.98,-0.019420038833716236,-0.027740054250753654
2022-04-25,40458.30859375,4296.1201171875,27.020000457763672,101.75,2.81,2.91,0.01806699784007937,0.005697936985382235
2022-04-26,38117.4609375,4175.2001953125,33.52000045776367,102.30000305175781,2.77,2.85,-0.057858267871623625,-0.028146308431003852
2022-04-27,39241.12109375,4183.9599609375,31.600000381469727,102.94999694824219,2.82,2.88,0.029478882606909007,0.0020980468517017847
2022-04-28,39773.828125,4287.5,29.989999771118164,103.62000274658203,2.85,2.97,0.013575224570606004,0.02474690007293945
2022-04-29,38609.82421875,4131.93017578125,33.400001525878906,102.95999908447266,2.89,2.88,-0.02926557389929385,-0.036284507106413955
2022-05-02,38529.328125,4155.3798828125,32.34000015258789,103.73999786376953,2.99,2.81,-0.0020848604048010477,0.005675242812353654
2022-05-03,37750.453125,4175.47998046875,29.25,103.47000122070312,2.97,2.83,-0.020215120218891713,0.004837126381486367
2022-05-04,39698.37109375,4300.169921875,25.420000076293945,102.58999633789062,2.93,2.86,0.051599856624237495,0.02986242108440229
2022-05-05,36575.140625,4146.8701171875,31.200000762939453,103.75,3.05,2.87,-0.07867402068901796,-0.035649708609806985
2022-05-06,36040.921875,4123.33984375,30.190000534057617,103.66000366210938,3.12,2.86,-0.014606061408683924,-0.0056742248424840325
2022-05-09,30296.953125,3991.239990234375,34.75,103.6500015258789,3.05,2.75,-0.15937352462630372,-0.03203710063235676
2022-05-10,31022.90625,4001.050048828125,32.9900016784668,103.91999816894531,2.99,2.65,0.02396125848050934,0.0024578974498534745
2022-05-11,28936.35546875,3935.179931640625,32.560001373291016,103.8499984741211,2.91,2.7,-0.06725839173272163,-0.01646320750393837
2022-05-12,29047.751953125,3930.080078125,31.770000457763672,104.8499984741211,2.84,2.59,0.003849706798608521,-0.0012959645058717717
2022-05-13,29283.103515625,4023.889892578125,28.8700008392334,104.55999755859375,2.93,2.69,0.008102229834508146,0.02386969542307149
2022-05-16,29862.91796875,4008.010009765625,27.469999313354492,104.19000244140625,2.88,2.68,0.019800307464528766,-0.003946400929555671
2022-05-17,30425.857421875,4088.85009765625,26.100000381469727,103.36000061035156,2.98,2.71,0.018850785235190015,0.020169632234863677
2022-05-18,28720.271484375,3923.679931640625,30.959999084472656,103.80999755859375,2.89,2.72,-0.05605711989808215,-0.04039526078745259
2022-05-19,30314.333984375,3900.7900390625,29.350000381469727,102.72000122070312,2.84,2.59,0.05550304428240649,-0.005833781800992588
2022-05-20,29200.740234375,3901.360107421875,29.43000030517578,103.1500015258789,2.78,2.55,-0.036734890846488066,0.00014614176965843662
2022-05-23,29098.91015625,3973.75,28.479999542236328,102.08000183105469,2.86,2.6,-0.0034872430393091403,0.018555039930923556
2022-05-24,29655.5859375,3941.47998046875,29.450000762939453,101.86000061035156,2.76,2.55,0.019130468401079792,-0.008120797617175213
2022-05-25,29562.361328125,3978.72998046875,28.3700008392334,102.05999755859375,2.75,2.56,-0.003143576713387941,0.009450764734207695
2022-05-26,29267.224609375,4057.840087890625,27.5,101.83000183105469,2.75,2.62,-0.009983529917456657,0.019883256167224195
2022-05-27,28627.57421875,4158.240234375,25.719999313354492,101.66999816894531,2.74,2.63,-0.02185551924250806,0.02474226295510973
2022-05-30,31726.390625,4158.240234375,25.719999313354492,101.66999816894531,2.74,2.63,0.10824586053191987,0.0
2022-05-31,31792.310546875,4132.14990234375,26.190000534057617,101.75,2.85,2.64,0.0020777630413166825,-0.006274368617659065
2022-06-01,29799.080078125,4101.22998046875,25.690000534057617,102.55000305175781,2.94,2.65,-0.06269536357891181,-0.007482768681131846
2022-06-02,30467.48828125,4176.81982421875,24.719999313354492,101.7699966430664,2.92,2.66,0.02243049790035867,0.018431018038486124
2022-06-03,29704.390625,4108.5400390625,24.790000915527344,102.13999938964844,2.96,2.74,-0.02504629358369581,-0.016347313992415624
2022-06-06,31370.671875,4121.43017578125,25.06999969482422,102.44000244140625,3.04,2.76,0.056095453060653444,0.003137400778913113
2022-06-07,31155.478515625,4160.68017578125,24.020000457763672,102.31999969482422,2.98,2.73,-0.006859698773187373,0.009523393173235029
2022-06-08,30214.35546875,4115.77001953125,23.959999084472656,102.54000091552734,3.03,2.75,-0.03020730515832104,-0.010793945785935621
2022-06-09,30111.998046875,4017.820068359375,26.09000015258789,103.22000122070312,3.04,2.75,-0.003387708269364409,-0.02379869397635359
2022-06-10,29083.8046875,3900.860107421875,27.75,104.1500015258789,3.15,2.76,-0.03414563715680452,-0.029110303335524668
2022-06-13,22487.388671875,3749.6298828125,34.02000045776367,105.08000183105469,3.43,2.74,-0.2268071899980847,-0.038768430665237275
2022-06-14,22206.79296875,3735.47998046875,32.689998626708984,105.5199966430664,3.49,2.6,-0.012477914053041661,-0.0037736797459957394
2022-06-15,22572.83984375,3789.989990234375,29.6200008392334,105.16000366210938,3.33,2.7,0.01648355417709846,0.014592504858983224
2022-06-16,20381.650390625,3666.77001953125,32.95000076293945,103.62999725341797,3.28,2.62,-0.09707194434960298,-0.03251195148816344
2022-06-17,20471.482421875,3674.840087890625,31.1299991607666,104.69999694824219,3.25,2.58,0.004407495444594733,0.002200865698254617
2022-06-20,20599.537109375,3674.840087890625,31.1299991607666,104.69999694824219,3.25,2.58,0.006255271839188614,0.0
2022-06-21,20710.59765625,3764.7900390625,30.190000534057617,104.44000244140625,3.31,2.61,0.0053914098304885805,0.024477242280086964
2022-06-22,19987.029296875,3759.889892578125,28.950000762939453,104.19999694824219,3.16,2.54,-0.034937106663198714,-0.0013015723144006452
2022-06-23,21085.876953125,3795.72998046875,29.049999237060547,104.43000030517578,3.09,2.5,0.05497803800296652,0.009532217409177868
2022-06-24,21231.65625,3911.739990234375,27.229999542236328,104.19000244140625,3.13,2.56,0.006913598955313738,0.03056329358583576
2022-06-27,20735.478515625,3900.110107421875,26.950000762939453,103.94000244140625,3.2,2.55,-0.02336971400311738,-0.0029730715337762392
2022-06-28,20280.634765625,3821.550048828125,28.360000610351562,104.51000213623047,3.2,2.48,-0.02193553187871977,-0.020143036075892073
2022-06-29,20104.0234375,3818.830078125,28.15999984741211,105.11000061035156,3.1,2.36,-0.008708372798288844,-0.0007117454091590814
2022-06-30,19784.7265625,3785.3798828125,28.709999084472656,104.69000244140625,2.98,2.33,-0.01588223750298734,-0.008759278267998716
2022-07-01,19269.3671875,3825.330078125,26.700000762939453,105.13999938964844,2.88,2.34,-0.02604834458398897,0.010553814029047315
2022-07-04,20231.26171875,3825.330078125,26.700000762939453,105.13999938964844,2.88,2.34,0.049918324867148645,0.0
2022-07-05,20190.115234375,3831.389892578125,27.540000915527344,106.5,2.82,2.3,-0.0020338071321012174,0.0015841285142366157
2022-07-06,20548.24609375,3845.080078125,26.729999542236328,107.0999984741211,2.93,2.29,0.017737930428710857,0.0035731642904301975
2022-07-07,21637.587890625,3902.6201171875,26.079999923706055,107.12999725341797,3.01,2.33,0.053013857820514154,0.014964587965241805
2022-07-08,21731.1171875,3899.3798828125,24.639999389648438,107.01000213623047,3.09,2.37,0.004322538045727464,-0.000830271529819071
2022-07-11,19970.556640625,3854.429931640625,26.170000076293945,108.0199966430664,2.99,2.32,-0.08101564828372909,-0.011527461422777274
2022-07-12,19323.9140625,3818.800048828125,27.290000915527344,108.06999969482422,2.96,2.32,-0.03237979740682695,-0.009243878717321574
2022-07-13,20212.07421875,3801.780029296875,26.81999969482422,107.95999908447266,2.91,2.31,0.04596171114078618,-0.0044569025122100925
2022-07-14,20569.919921875,3790.3798828125,26.399999618530273,108.54000091552734,2.96,2.34,0.017704551212910147,-0.00299863390215227
2022-07-15,20836.328125,3863.159912109375,24.229999542236328,108.05999755859375,2.93,2.36,0.012951348577769028,0.01920124935943668
2022-07-18,22485.689453125,3830.85009765625,25.299999237060547,107.37000274658203,2.96,2.37,0.0791579647925611,-0.008363571580831342
2022-07-19,23389.43359375,3936.68994140625,24.5,106.68000030517578,3.01,2.39,0.0401919693193753,0.02762829164595959
2022-07-20,23231.732421875,3959.89990234375,23.8799991607666,107.08000183105469,3.04,2.38,-0.006742410894342465,0.005895806193263242
2022-07-21,23164.62890625,3998.949951171875,23.110000610351562,106.91000366210938,2.91,2.33,-0.0028884421706671937,0.00986137270919718
2022-07-22,22714.978515625,3961.6298828125,23.030000686645508,106.7300033569336,2.77,2.34,-0.01941107679491816,-0.00933246697634671
2022-07-25,21361.701171875,3966.840087890625,23.360000610351562,106.4800033569336,2.81,2.36,-0.05957643071593122,0.0013151670479691902
2022-07-26,21239.75390625,3921.050048828125,24.690000534057617,107.19000244140625,2.81,2.36,-0.005708686992848544,-0.01154320266205866
2022-07-27,22930.548828125,4023.610107421875,23.239999771118164,106.44999694824219,2.78,2.42,0.0796052030234431,0.026156273782937722
2022-07-28,23843.88671875,4072.429931640625,22.329999923706055,106.3499984741211,2.68,2.48,0.0398306162434614,0.012133338697180918
2022-07-29,23804.6328125,4130.2900390625,21.329999923706055,105.9000015258789,2.67,2.53,-0.0016462880701044735,0.014207760082581844
2022-08-01,23314.19921875,4118.6298828125,22.84000015258789,105.44999694824219,2.6,2.51,-0.020602443129997372,-0.0028230841271976725
2022-08-02,22978.1171875,4091.18994140625,23.93000030517578,106.23999786376953,2.75,2.48,-0.014415336683737068,-0.006662395550704803
2022-08-03,22846.5078125,4155.169921875,21.950000762939453,106.51000213623047,2.73,2.5,-0.0057275961266136655,0.015638477163140152
2022-08-04,22630.95703125,4151.93994140625,21.440000534057617,105.69000244140625,2.68,2.46,-0.009434736504108754,-0.0007773401640558397
2022-08-05,23289.314453125,4145.18994140625,21.149999618530273,106.62000274658203,2.83,2.46,0.029091011085651708,-0.0016257460597355333
2022-08-08,23809.486328125,4140.06005859375,21.290000915527344,106.44000244140625,2.77,2.48,0.02233521626611057,-0.0012375507238541195
2022-08-09,23164.318359375,4122.47021484375,21.770000457763672,106.37000274658203,2.8,2.47,-0.02709709734425869,-0.004248692893594086
2022-08-10,23947.642578125,4210.240234375,19.739999771118164,105.19999694824219,2.78,2.43,0.033815983988709775,0.021290637641290244
2022-08-11,23957.529296875,4207.27001953125,20.200000762939453,105.08999633789062,2.87,2.47,0.00041284726535173455,-0.0007054739583503
2022-08-12,24402.818359375,4280.14990234375,19.530000686645508,105.62999725341797,2.84,2.47,0.018586602023192844,0.017322368774566943
2022-08-15,24136.97265625,4297.14013671875,19.950000762939453,106.55000305175781,2.79,2.44,-0.01089405736706095,0.0039695418998517695
2022-08-16,23883.291015625,4305.2001953125,19.690000534057617,106.5,2.82,2.44,-0.010510085263709001,0.0018756797165810912
2022-08-17,23335.998046875,4274.0400390625,19.899999618530273,106.56999969482422,2.89,2.46,-0.02291530796119967,-0.007237794954094601
2022-08-18,23212.73828125,4283.740234375,19.559999465942383,107.4800033569336,2.88,2.52,-0.005281958173694035,0.002269561170191503
2022-08-19,20877.552734375,4228.47998046875,20.600000381469727,108.16999816894531,2.98,2.55,-0.10059931398792521,-0.012900001139847905
2022-08-22,21398.908203125,4137.990234375,23.799999237060547,109.05000305175781,3.03,2.57,0.024972058525402963,-0.0214000649197158
2022-08-23,21528.087890625,4128.72998046875,24.110000610351562,108.62000274658203,3.05,2.58,0.006036741981122917,-0.0022378626777133093
2022-08-24,21395.01953125,4140.77001953125,22.81999969482422,108.68000030517578,3.11,2.62,-0.006181150878381003,0.0029161604463010526
2022-08-25,21600.904296875,4199.1201171875,21.780000686645508,108.47000122070312,3.03,2.6,0.009623023027591993,0.014091605518061545
2022-08-26,20260.01953125,4057.659912109375,25.559999465942383,108.80000305175781,3.04,2.57,-0.06207539958496022,-0.03368805871951874
2022-08-29,20297.994140625,4030.610107421875,26.209999084472656,108.83999633789062,3.12,2.58,0.0018743619331869077,-0.006666355799502699
2022-08-30,19796.80859375,3986.159912109375,26.209999084472656,108.7699966430664,3.11,2.55,-0.024691382971281484,-0.011028155571448206
2022-08-31,20049.763671875,3955.0,25.8700008392334,108.69999694824219,3.15,2.48,0.012777568511970205,-0.007817025105971265
2022-09-01,20127.140625,3966.85009765625,25.559999465942383,109.69000244140625,3.26,2.45,0.0038592451457939436,0.0029962320243361873
2022-09-02,19969.771484375,3924.260009765625,25.469999313354492,109.52999877929688,3.2,2.47,-0.007818752974256604,-0.010736500458081055
2022-09-05,19812.37109375,3924.260009765625,25.469999313354492,109.52999877929688,3.2,2.47,-0.007881932487217247,0.0
2022-09-06,18837.66796875,3908.18994140625,26.90999984741211,110.20999908447266,3.33,2.48,-0.04919669232863699,-0.004095056983834944
2022-09-07,19290.32421875,3979.8701171875,24.639999389648438,109.83999633789062,3.27,2.45,0.024029314602578067,0.018341016392734
2022-09-08,19329.833984375,4006.179931640625,23.610000610351562,109.70999908447266,3.29,2.41,0.0020481649337233954,0.006610721877456038
2022-09-09,21381.15234375,4067.360107421875,22.790000915527344,109.0,3.33,2.42,0.10612188190716765,0.015271449816332883
2022-09-12,22370.44921875,4110.41015625,23.8700008392334,108.33000183105469,3.37,2.42,0.04626957701319512,0.0105842727693497
2022-09-13,20296.70703125,3932.68994140625,27.270000457763672,109.81999969482422,3.42,2.44,-0.09270006906083372,-0.0432366134006168
2022-09-14,20241.08984375,3946.010009765625,26.15999984741211,109.66000366210938,3.41,2.46,-0.0027402074343571003,0.0033870120853238816
2022-09-15,19701.2109375,3901.35009765625,26.270000457763672,109.73999786376953,3.45,2.43,-0.026672422800232853,-0.011317739184353415
2022-09-16,19772.583984375,3873.330078125,26.299999237060547,109.76000213623047,3.45,2.38,0.003622774615297697,-0.007182134089448455
2022-09-19,19544.12890625,3899.889892578125,25.760000228881836,109.73999786376953,3.49,2.34,-0.011554133658278176,0.006857100716286535
2022-09-20,18890.7890625,3855.929931640625,27.15999984741211,110.22000122070312,3.57,2.4,-0.033428956945789956,-0.011272103097361819
2022-09-21,18547.400390625,3789.929931640625,27.989999771118164,110.63999938964844,3.51,2.38,-0.018177571658806957,-0.017116493600784488
2022-09-22,19413.55078125,3757.989990234375,27.350000381469727,111.3499984741211,3.7,2.41,0.04669928789927913,-0.00842758097968943
2022-09-23,19297.638671875,3693.22998046875,29.920000076293945,113.19000244140625,3.69,2.37,-0.005970680514919002,-0.017232619015461026
2022-09-26,19222.671875,3655.0400390625,32.2599983215332,114.0999984741211,3.88,2.32,-0.003884765289146941,-0.010340526208282075
2022-09-27,19110.546875,3647.2900390625,32.599998474121094,114.11000061035156,3.97,2.33,-0.005832956039052206,-0.0021203598092424114
2022-09-28,19426.720703125,3719.0400390625,30.18000030517578,112.5999984741211,3.72,2.33,0.016544467837213528,0.019672139926234733
2022-09-29,19573.05078125,3640.469970703125,31.84000015258789,112.25,3.76,2.19,0.007532412719634118,-0.021126437880238824
2022-09-30,19431.7890625,3585.6201171875,31.6200008392334,112.12000274658203,3.83,2.15,-0.0072171538473359,-0.015066695771983274
2022-10-03,19623.580078125,3678.429931640625,30.100000381469727,111.75,3.67,2.24,0.009869961793436799,0.025883894952576147
2022-10-04,20336.84375,3790.929931640625,29.06999969482422,110.06999969482422,3.62,2.24,0.036347275524413414,0.030583700679551518
2022-10-05,20160.716796875,3783.280029296875,28.549999237060547,111.06999969482422,3.76,2.22,-0.008660486125090072,-0.002017948757084831
2022-10-06,19955.443359375,3744.52001953125,30.520000457763672,112.26000213623047,3.83,2.22,-0.01018185214187517,-0.010245080846639998
2022-10-07,19546.849609375,3639.659912109375,31.360000610351562,112.80000305175781,3.89,2.27,-0.02047530303595302,-0.028003617786773516
2022-10-10,19141.484375,3612.389892578125,32.45000076293945,113.13999938964844,3.89,2.27,-0.020738136450417,-0.00749246363390188
2022-10-11,19051.41796875,3588.840087890625,33.630001068115234,113.22000122070312,3.93,2.31,-0.00470529894576166,-0.006519175777754405
2022-10-12,19157.4453125,3577.030029296875,33.56999969482422,113.31999969482422,3.91,2.29,0.005565325579645286,-0.0032907731480149582
2022-10-13,19382.904296875,3669.909912109375,31.940000534057617,112.36000061035156,3.97,2.34,0.011768739552548313,0.02596564246086497
2022-10-14,19185.65625,3583.070068359375,32.02000045776367,113.30999755859375,4.0,2.41,-0.010176392755898878,-0.02366266361565439
2022-10-17,19550.7578125,3677.949951171875,31.3700008392334,112.04000091552734,4.02,2.45,0.019029923070783772,0.026480052302171098
2022-10-18,19334.416015625,3719.97998046875,30.5,112.12999725341797,4.01,2.41,-0.011065647631146036,0.011427569666488724
2022-10-19,19139.53515625,3695.159912109375,30.760000228881836,112.9800033569336,4.14,2.42,-0.010079479991405349,-0.0066720972934503076
2022-10-20,19053.740234375,3665.780029296875,29.979999542236328,112.87999725341797,4.24,2.51,-0.004482602172654282,-0.007950909706564868
2022-10-21,19172.46875,3752.75,29.690000534057617,112.01000213623047,4.21,2.52,0.006231244583192241,0.02372481982226482
2022-10-24,19345.572265625,3797.340087890625,29.850000381469727,111.98999786376953,4.25,2.59,0.009028754610696632,0.011881976654619875
2022-10-25,20095.857421875,3859.110107421875,28.459999084472656,110.94999694824219,4.1,2.51,0.03878330120960949,0.016266654579669915
2022-10-26,20770.44140625,3830.60009765625,27.280000686645508,109.69999694824219,4.04,2.44,0.03356831063305088,-0.007387716072364547
2022-10-27,20285.8359375,3807.300048828125,27.389999389648438,110.58999633789062,3.96,2.45,-0.0233314959115013,-0.006082610618211248
2022-10-28,20595.3515625,3901.06005859375,25.75,110.66999816894531,4.02,2.51,0.015257721000682789,0.024626377895927698
2022-10-31,20495.7734375,3871.97998046875,25.8799991607666,111.52999877929688,4.1,2.52,-0.004834980587624993,-0.00745440410765752
2022-11-01,20485.2734375,3856.10009765625,25.809999465942383,111.4800033569336,4.07,2.51,-0.0005123007449325812,-0.004101230608784645
2022-11-02,20159.50390625,3759.68994140625,25.860000610351562,111.3499984741211,4.1,2.53,-0.015902620594443806,-0.02500198485734284
2022-11-03,20209.98828125,3719.889892578125,25.299999237060547,112.93000030517578,4.14,2.4,0.0025042468919260763,-0.010585992315429671
2022-11-04,21147.23046875,3770.550048828125,24.549999237060547,110.87999725341797,4.17,2.48,0.0463751969796804,0.013618724670070526
2022-11-07,20602.81640625,3806.800048828125,24.350000381469727,110.12000274658203,4.22,2.53,-0.02574398871306105,0.009613981920559844
2022-11-08,18541.271484375,3828.110107421875,25.540000915527344,109.62000274658203,4.14,2.5,-0.10006131594948431,0.005597892802462701
2022-11-09,15880.7802734375,3748.570068359375,26.09000015258789,110.55000305175781,4.12,2.42,-0.14349022466876316,-0.02077788695478977
2022-11-10,17586.771484375,3956.3701171875,23.530000686645508,108.20999908447266,3.82,2.39,0.10742489862358795,0.05543448436034493
2022-11-11,17034.29296875,3992.929931640625,22.520000457763672,106.29000091552734,3.82,2.39,-0.03141443647663533,0.009240746788147902
2022-11-14,16618.19921875,3957.25,23.729999542236328,106.66000366210938,3.88,2.37,-0.02442682832585641,-0.008935777048800997
2022-11-15,16884.61328125,3991.72998046875,24.540000915527344,106.4000015258789,3.8,2.35,0.016031463998783302,0.008713116550319144
2022-11-16,16669.439453125,3958.7900390625,24.110000610351562,106.27999877929688,3.67,2.29,-0.0127437818409466,-0.008252046497990273
2022-11-17,16687.517578125,3946.56005859375,23.93000030517578,106.69000244140625,3.77,2.28,0.0010845070736082985,-0.0030893228355314273
2022-11-18,16697.77734375,3965.340087890625,23.1200008392334,106.93000030517578,3.82,2.25,0.0006148167681003791,0.00475858190881473
2022-11-21,15787.2841796875,3949.93994140625,22.360000610351562,107.83999633789062,3.83,2.31,-0.05452780602583007,-0.003883688698329779
2022-11-22,16189.76953125,4003.580078125,21.290000915527344,107.22000122070312,3.76,2.32,0.025494274188105903,0.013579987927526016
2022-11-23,16610.70703125,4027.260009765625,20.350000381469727,106.08000183105469,3.71,2.32,0.02600021570334854,0.0059146891478476515
2022-11-24,16604.46484375,4027.260009765625,20.350000381469727,106.08000183105469,3.71,2.32,-0.0003757930043709612,0.0
2022-11-25,16521.841796875,4026.1201171875,20.5,105.95999908447266,3.68,2.32,-0.004975953615638518,-0.0002830441976333642
2022-11-28,16217.322265625,3963.93994140625,22.209999084472656,106.68000030517578,3.69,2.26,-0.0184313307798164,-0.015444192913123267
2022-11-29,16444.982421875,3957.6298828125,21.889999389648438,106.81999969482422,3.75,2.25,0.014038085481754337,-0.0015918653377758885
2022-11-30,17168.56640625,4080.110107421875,20.579999923706055,105.94999694824219,3.68,2.34,0.044000289316970864,0.030947872397389053
2022-12-01,16967.1328125,4076.570068359375,19.84000015258789,104.7300033569336,3.53,2.36,-0.011732697360023692,-0.0008676332180498347
2022-12-02,17088.66015625,4071.699951171875,19.059999465942383,104.55000305175781,3.51,2.43,0.007162515027905547,-0.001194660488065602
2022-12-05,16974.826171875,3998.840087890625,20.75,105.29000091552734,3.6,2.39,-0.006661375633558175,-0.017894212283564803
2022-12-06,17089.50390625,3941.260009765625,22.170000076293945,105.58000183105469,3.51,2.31,0.006755753090715411,-0.014399194981406072
2022-12-07,16848.126953125,3933.919921875,22.68000030517578,105.0999984741211,3.42,2.26,-0.01412428087141393,-0.0018623708845491027
2022-12-08,17233.474609375,3963.510009765625,22.290000915527344,104.7699966430664,3.48,2.28,0.022871839541696026,0.00752178195750397
2022-12-09,17133.15234375,3934.3798828125,22.829999923706055,104.80999755859375,3.57,2.26,-0.005821360340788395,-0.007349578247904498
2022-12-12,17206.4375,3990.56005859375,25.0,105.12999725341797,3.61,2.28,0.004277388934601722,0.014279296218109305
2022-12-13,17781.318359375,4019.64990234375,22.549999237060547,103.9800033569336,3.51,2.24,0.033410801008343594,0.0072896644387934195
2022-12-14,17815.650390625,3995.320068359375,21.139999389648438,103.7699966430664,3.49,2.19,0.0019307922256450727,-0.006052724634100337
2022-12-15,17364.865234375,3895.75,22.829999923706055,104.55999755859375,3.44,2.16,-0.02530276169357326,-0.024921675023714007
2022-12-16,16647.484375,3852.360107421875,22.6200008392334,104.69999694824219,3.48,2.13,-0.04131220425223303,-0.011137750774080746
2022-12-19,16439.6796875,3817.659912109375,22.420000076293945,104.72000122070312,3.57,2.15,-0.012482647997679841,-0.009007516001852345
2022-12-20,16906.3046875,3821.6201171875,21.479999542236328,103.97000122070312,3.69,2.24,0.028384068842582266,0.0010373383615349674
2022-12-21,16817.53515625,3878.43994140625,20.06999969482422,104.16000366210938,3.68,2.27,-0.005250676176186131,0.014867993802734736
2022-12-22,16830.341796875,3822.389892578125,21.969999313354492,104.43000030517578,3.67,2.19,0.0007615052090579333,-0.01445169956861636
2022-12-23,16796.953125,3844.820068359375,20.8700008392334,104.30999755859375,3.75,2.2,-0.001983838015767403,0.005868102525282026
2022-12-26,16919.8046875,3844.820068359375,20.8700008392334,104.30999755859375,3.75,2.2,0.0073139194701419274,0.0
2022-12-27,16717.173828125,3829.25,21.649999618530273,104.18000030517578,3.84,2.26,-0.011975957353969946,-0.004049622110409712
2022-12-28,16552.572265625,3783.219970703125,22.139999389648438,104.45999908447266,3.88,2.28,-0.009846255365429935,-0.012020638322615351
2022-12-29,16642.341796875,3849.280029296875,21.440000534057617,103.83999633789062,3.83,2.27,0.0054232979508825885,0.01746133164481911
2022-12-30,16602.5859375,3839.5,21.670000076293945,103.5199966430664,3.88,2.3,-0.002388838052975517,-0.0025407424823445934
2023-01-02,16688.470703125,3839.5,21.670000076293945,103.5199966430664,3.88,2.3,0.005172975218939335,0.0
2023-01-03,16679.857421875,3824.139892578125,22.899999618530273,104.5199966430664,3.79,2.26,-0.000516121662866742,-0.004000548879248611
2023-01-04,16863.23828125,3852.969970703125,22.010000228881836,104.25,3.69,2.22,0.010994150293785143,0.007538970575044379
2023-01-05,16836.736328125,3808.10009765625,22.459999084472656,105.04000091552734,3.71,2.22,-0.0015715814888571655,-0.011645528874622113
2023-01-06,16951.96875,3895.080078125,21.1299991607666,103.87999725341797,3.55,2.21,0.006844106816741524,0.02284078102943865
2023-01-09,17196.5546875,3892.090087890625,21.969999313354492,103.0,3.53,2.22,0.014428172981383103,-0.0007676325452631305
2023-01-10,17446.29296875,3919.25,20.579999923706055,103.23999786376953,3.61,2.24,0.014522576515372032,0.006978233159061986
2023-01-11,17934.896484375,3969.610107421875,21.09000015258789,103.19000244140625,3.54,2.23,0.02800615102017323,0.012849424614881588
2023-01-12,18869.587890625,3983.169921875,18.829999923706055,102.25,3.43,2.21,0.052115795988246116,0.0034159058663651987
2023-01-13,19909.57421875,3999.090087890625,18.350000381469727,102.19999694824219,3.49,2.18,0.05511441660269112,0.003996858363534361
2023-01-16,21169.6328125,3999.090087890625,18.350000381469727,102.19999694824219,3.49,2.18,0.06328907790319938,0.0
2023-01-17,21161.51953125,3990.969970703125,19.360000610351562,102.38999938964844,3.53,2.17,-0.00038325091993141047,-0.0020304911890052235
2023-01-18,20688.78125,3928.860107421875,20.34000015258789,102.36000061035156,3.37,2.12,-0.022339524368838015,-0.015562598500411085
2023-01-19,21086.79296875,3898.85009765625,20.520000457763672,102.05999755859375,3.39,2.2,0.019238045679950355,-0.007638350296294338
2023-01-20,22676.552734375,3972.610107421875,19.850000381469727,102.01000213623047,3.48,2.23,0.07539125404137925,0.018918401045981525
2023-01-23,22934.431640625,4019.81005859375,19.809999465942383,102.13999938964844,3.52,2.28,0.011372050649439469,0.01188134498366522
